time,gain
79.368,63.27
79.468,74.84
79.57,63.83
79.671,64.11
79.775,71.84
79.876,70.41
79.976,70.41
80.078,62.15
80.181,59.08
80.282,59.08
80.383,73.25
80.484,64.45
80.588,55.55
80.689,73.86
80.79,72.9
80.89,72.6
80.992,72.6
81.095,57.75
81.196,57.75
81.297,74.9
81.4,72.39
81.501,72.2
81.601,72.2
81.703,65.21
81.805,72.3
81.907,72.3
82.01,56.21
82.112,56.21
82.212,75.3
82.314,62.74
82.417,60.17
82.518,75.56
82.619,75.56
82.72,64.58
82.821,64.05
82.923,74.38
83.025,75.37
83.127,67.29
83.229,65.28
83.332,53.52
83.433,53.52
83.534,75.47
83.636,71.36
83.737,70.44
83.838,76.71
83.94,74.22
84.041,74.22
84.142,63.58
84.244,71.77
84.346,72.55
84.446,72.55
84.547,64.4
84.649,63.59
84.751,63.59
84.852,63.71
84.953,62.8
85.056,75.85
85.157,72.41
85.257,72.41
85.359,64.02
85.461,65.73
85.562,66.96
85.663,65.2
85.765,74.49
85.866,74.49
85.966,65.74
86.068,63.61
86.169,66.74
86.271,66.74
86.373,72.23
86.476,58.13
86.577,72.17
86.678,72.17
86.779,61.36
86.883,55.64
86.983,55.64
87.085,69.34
87.188,62.07
87.29,62.07
87.39,73.56
87.492,65.17
87.594,61.07
87.696,64.61
87.797,62.66
87.899,63.9
88.001,62.34
88.104,76.35
88.205,73.07
88.306,73.07
88.407,64.36
88.51,55.5
88.613,74.09
88.714,74.99
88.815,71.41
88.915,71.41
89.017,64.63
89.12,55.38
89.222,55.38
89.322,75.88
89.424,67.99
89.527,58.09
89.629,58.09
89.729,74.52
89.83,72.72
89.931,70.96
90.033,70.96
90.133,78.13
90.235,70.01
90.338,75.67
90.439,75.67
90.54,73.03
90.641,64.21
90.744,53.54
90.846,73.96
90.947,71.7
91.048,74.61
91.149,70.08
91.249,70.08
91.35,67.75
91.451,64.49
91.553,64.31
91.656,70.49
91.757,70.49
91.858,74.9
91.96,65.43
92.063,65.43
92.163,77.33
92.265,68.74
92.368,56.48
92.469,56.48
92.57,73.98
92.671,64.2
92.772,66.04
92.874,72.91
92.976,66.59
93.078,66.19
93.181,75.33
93.282,71.75
93.383,71.75
93.484,67.54
93.586,65.43
93.688,65.78
93.791,58.19
93.893,74.18
93.993,74.18
94.095,63.14
94.197,67.55
94.298,64.81
94.4,66.72
94.503,58.65
94.605,58.65
94.705,73.63
94.807,63.95
94.909,62.33
95.011,65.38
95.114,57.41
95.215,75.65
95.316,75.65
95.417,65.85
95.52,57.94
95.622,75.13
95.723,75.13
95.824,63.75
95.926,69.72
96.029,55.48
96.131,77.85
96.231,77.85
96.333,64.3
96.435,64.42
96.537,62.78
96.638,69.9
96.74,61.5
96.846,72.82
96.946,71.47
97.048,71.75
97.148,71.88
97.249,73.65
97.349,73.65
97.45,65.84
97.553,57.33
97.655,57.33
97.755,74.84
97.86,70.46
97.96,69.73
98.061,76.52
98.162,76.52
98.262,68.52
98.365,77.76
98.466,75.18
98.567,75.18
98.668,64.6
98.771,56.63
98.871,73.25
98.974,72.28
99.075,72.28
99.175,77.71
99.277,63.36
99.379,63.08
99.482,64.76
99.582,75.13
99.684,72.12
99.787,58.01
99.888,75.97
99.989,75.97
100.091,76.66
100.192,74.31
100.293,74.31
100.394,62.86
100.497,66.75
100.598,66.06
100.699,73.04
100.801,65.22
100.903,76.16
101.006,75.2
101.107,75.99
101.207,75.99
101.308,65.53
101.411,64.06
101.512,65.82
101.613,65.14
101.715,66.88
101.818,71.59
101.919,71.59
102.021,65
102.124,64.41
102.225,77.76
102.326,65.74
102.429,56.82
102.53,56.82
102.631,75.32
102.732,67.69
102.835,56.96
102.937,74.85
103.038,74.85
103.139,65.91
103.242,69.33
103.343,74.08
103.444,74.08
103.547,58.36
103.649,75.2
103.75,75.2
103.851,64.45
103.954,55.93
104.056,76.16
104.156,76.16
104.258,66.14
104.36,66.59
104.461,65.63
104.563,66.15
104.666,56.38
104.767,56.38
104.868,66.49
104.971,58.81
105.073,58.81
105.173,73.98
105.275,65.85
105.377,65.78
105.479,66.68
105.583,72.16
105.684,73.58
105.784,73.58
105.885,65.63
105.987,65.58
106.09,55.91
106.192,55.91
106.292,74.31
106.394,65.56
106.497,56.05
106.599,56.05
106.699,67.31
106.801,65.41
106.902,58.35
107.005,58.35
107.106,67.12
107.208,65.37
107.31,67.23
107.412,67.61
107.515,58.83
107.616,75.54
107.717,75.54
107.818,66.27
107.919,65.19
108.021,74.02
108.125,59.47
108.226,59.47
108.327,75.94
108.428,67.77
108.531,58.04
108.633,58.04
108.733,75.64
108.835,66.08
108.936,61.85
109.039,61.85
109.142,61.28
109.243,61.28
109.344,77.78
109.445,69.47
109.547,68.44
109.649,68.2
109.751,68.2
109.853,75.34
109.953,74.77
110.056,60.05
110.158,60.05
110.258,78.8
110.36,69.01
110.463,60.91
110.564,77.52
110.665,77.52
110.767,68.64
110.868,73.37
110.97,73.37
111.072,64.81
111.175,66.13
111.276,65.92
111.377,75.45
111.48,73.92
111.582,73.92
111.685,74.75
111.785,74.75
111.888,73.41
111.989,74.66
112.089,74.66
112.191,67.51
112.294,57.78
112.395,75.19
112.496,75.19
112.597,64.84
112.699,66.21
112.802,74.31
112.903,74.31
113.005,66.48
113.105,65.88
113.207,65.79
113.31,59.4
113.412,59.4
113.512,76.4
113.614,68.59
113.716,65.6
113.819,64.95
113.92,72.82
114.021,67.2
114.125,59.31
114.226,78.85
114.327,78.85
114.428,67.3
114.529,67.37
114.631,67.73
114.732,65.93
114.835,65.64
114.936,73.26
115.037,75.08
115.14,59.16
115.242,59.16
