time,gain
61.131,60.82
61.232,59.51
61.334,61.11
61.437,52.31
61.538,68.80
61.639,68.80
61.740,58.79
61.844,53.02
61.945,53.02
62.046,69.94
62.147,70.02
62.249,70.78
62.351,70.78
62.454,61.92
62.556,69.70
62.656,69.70
62.758,61.56
62.860,61.06
62.961,60.36
63.063,61.21
63.165,71.40
63.268,69.83
63.369,69.83
63.470,60.33
63.572,61.11
63.673,60.39
63.775,61.74
63.877,70.62
63.978,70.23
64.080,70.23
64.183,69.92
64.284,69.92
64.386,70.89
64.489,54.97
64.591,73.58
64.691,73.58
64.793,64.55
64.896,59.38
64.998,75.55
65.099,74.11
65.200,74.08
65.301,74.08
65.403,74.67
65.505,74.67
65.607,67.28
65.710,58.47
65.812,75.89
65.912,75.89
66.013,74.60
66.116,72.48
66.217,72.48
66.318,66.32
66.421,57.39
66.523,76.13
66.623,76.13
66.725,64.72
66.828,56.47
66.930,74.69
67.031,74.69
67.132,63.41
67.235,63.72
67.337,70.74
67.438,69.30
67.539,69.30
67.641,62.25
67.744,54.26
67.845,54.26
67.946,70.40
68.047,60.32
68.149,65.45
68.252,69.03
68.353,69.03
68.455,61.16
68.558,51.46
68.659,71.86
68.760,71.86
68.861,61.27
68.963,60.96
69.066,59.34
69.168,61.43
69.271,70.71
69.371,70.71
69.473,60.28
69.574,60.63
69.675,68.80
69.777,68.03
69.879,70.14
69.979,70.14
70.081,61.08
70.183,61.08
70.286,71.32
70.387,71.32
70.488,62.34
70.592,55.28
70.693,73.48
70.794,73.48
70.895,64.71
70.997,63.51
71.099,71.07
71.201,71.07
71.303,66.09
71.405,63.09
71.507,65.57
71.608,64.15
71.710,73.75
71.813,60.39
71.915,78.58
72.015,78.58
72.117,71.43
72.220,72.33
72.321,72.33
72.422,80.31
72.524,72.30
72.626,72.74
72.729,65.19
72.830,83.54
72.931,83.54
73.036,80.14
73.137,80.25
73.239,79.16
73.339,80.26
73.440,79.08
73.541,79.95
73.642,83.46
73.743,83.46
73.844,73.02
