time,gain
73.195,72.74
73.296,66.04
73.4,59.89
73.501,59.89
73.602,75.13
73.704,67.13
73.807,57.22
73.908,76.15
74.009,76.15
74.11,67.76
74.213,59.83
74.315,59.83
74.415,79.12
74.517,65.84
74.619,57.89
74.722,73.09
74.823,73.09
74.924,64.33
75.027,57.21
75.129,73.1
75.229,73.1
75.331,65.65
75.433,67.3
75.535,65.41
75.635,63.83
75.736,72.21
75.839,79
75.94,75.97
76.04,75.97
76.142,66.99
76.245,57.83
76.346,57.83
76.449,73.75
76.55,74.17
76.651,74.17
76.751,72.88
76.853,72.88
76.955,64.66
77.057,65.23
77.159,65.47
77.261,65.2
77.363,67.85
77.464,66.01
77.567,75.91
77.668,75.91
77.768,74.42
77.87,74.42
77.973,58.69
78.074,58.69
78.175,74.34
78.276,65.24
78.379,65.04
78.48,63.84
78.582,64.89
78.683,66.91
78.786,72.08
78.888,67.64
78.991,66.4
79.091,73.34
79.193,62.92
79.296,56
79.397,72.44
79.498,72.44
79.599,63.92
79.703,71.44
79.803,71.44
79.905,64.76
80.008,55.39
80.11,55.39
80.21,67.99
80.312,65.6
80.414,65.5
80.515,63.45
80.618,65
80.72,64.07
80.822,64.3
80.926,72.25
81.027,73.17
81.128,73
81.229,73
81.33,73.06
81.431,66.06
81.533,63.83
81.634,64.87
81.736,66.06
81.838,66.77
81.94,66.07
82.043,56.66
82.144,76.83
82.246,76.83
82.347,77.04
82.448,68.2
82.55,66.33
82.652,64.7
82.752,66.73
82.854,67.95
82.956,66.83
83.059,57.99
83.16,74.47
83.261,74.47
83.364,73.01
83.465,73.01
83.566,71.56
83.666,64.94
83.767,71.59
83.869,64.73
83.971,66.15
84.074,73.98
84.176,73.98
84.276,75.77
84.378,66.83
84.481,57.27
84.582,57.27
84.683,75.39
84.784,66.73
84.885,65.27
84.987,64.9
85.089,62.28
85.192,63.98
85.293,73.78
85.396,58.12
85.497,58.12
85.598,64.66
85.699,64.85
85.801,74.4
85.903,74.4
86.006,57.42
86.108,57.42
86.208,75.57
86.31,64.05
86.413,57
86.514,57
86.615,73.36
86.715,73.36
86.817,72.96
86.92,72.45
87.021,72.31
87.122,72.31
87.223,64.75
87.326,58.87
87.427,58.87
87.528,75.22
87.629,65.67
87.731,65.2
87.833,72.72
87.934,72.72
88.037,58.19
88.139,74.56
88.239,74.56
88.341,66
88.443,67.53
88.545,65.39
88.646,64.46
88.747,69.69
88.849,67.32
88.951,67.33
89.054,57.63
89.155,74.59
89.256,74.59
89.357,66.42
89.46,58.87
89.562,76.56
89.662,76.56
89.764,66.99
89.866,66.46
89.968,69.96
90.071,58.35
90.173,76.32
90.273,76.32
90.375,67.13
90.476,67.91
90.579,66.75
90.68,66.66
90.782,76.05
90.884,66.64
90.986,76.27
91.089,60.24
91.191,60.24
91.291,76.94
91.392,76.94
91.493,67.89
91.596,56.65
91.697,56.65
91.798,67.41
91.902,73.87
92.003,73.87
92.104,65.47
92.206,65.11
92.309,65.31
92.41,75.42
92.511,66.29
92.613,65.39
92.716,72.48
92.817,72.48
92.918,74.16
93.019,65.52
93.121,62.54
93.223,63.43
93.326,57.46
93.428,57.46
93.529,77.29
93.63,65.99
93.734,57.95
93.834,77.7
93.937,74.33
94.038,74.33
94.139,73.67
94.24,65
94.343,72.73
94.445,74.47
94.546,74.47
94.647,64.47
94.75,57.74
94.851,75.56
94.953,73.12
95.054,73.58
95.155,73.58
95.257,65.8
95.359,66.18
95.46,67.86
95.562,65.57
95.664,71.81
95.767,72.22
95.868,73.54
95.968,73.54
96.07,66.6
96.172,67.4
96.275,66.26
96.375,72.72
96.477,67.01
96.579,63.25
96.682,73.6
96.782,73.6
96.883,73.86
96.987,74.48
97.088,74.62
97.189,71.86
97.289,71.86
97.39,64.82
97.494,59.37
97.595,59.37
97.696,74.72
97.797,65.28
97.899,66.22
98.001,67.05
98.104,59.19
